Image,Landmark,x1,y1,x2,y2
51,16,79,59,80.536576,72.21792
52,1,177,55,179.581568,48.09984
52,2,165,128,167.177984,123.036288
52,3,170,134,171.558528,129.410784
52,4,163,142,167.329792,139.008096
52,5,165,155,169.02848,149.441952
52,6,160,156,165.436672,151.440192
52,7,163,160,167.106176,155.507328
52,8,161,162,164.827392,158.53152
52,9,161,168,166.625792,163.476864
52,10,151,174,158.437504,168.705792
52,11,103,168,103.34912,166.729248
52,12,82,162,83.902592,163.636032
52,13,82,146,81.82208,146.716896
52,14,89,143,89.448064,142.599456
52,15,88,132,89.263232,130.112832
52,16,115,88,117.8009344,81.211968
53,1,214,27,200.814976,27.987648
53,2,211,101,199.925632,102.4553472
53,3,216,106,206.07744,111.322848
53,4,212,114,202.190464,119.554176
53,5,217,127,206.89472,130.65408
53,6,216,130,204.378752,133.152384
53,7,218,133,206.411648,138.075936
53,8,216,137,204.754688,141.448032
53,9,219,141,207.522432,147.042528
53,10,210,148,197.938944,153.808512
53,11,154,157,143.824512,156.86544
53,12,133,158,125.6765312,155.861856
53,13,130,140,121.5364224,140.192448
53,14,136,136,127.942720384,134.051808
53,15,134,124,124.42048,122.735904
53,16,151,73,143.59808,71.299488
54,1,132,23,135.2996992,23.364288
54,2,150,101,148.729344,99.0225888
54,3,155,104,154.1888,103.3651488
54,4,153,114,151.661312,113.262336
54,5,157,120,158.031232,123.857664
54,6,157,125,155.304576,126.304224
54,7,160,129,158.640256,129.908736
54,8,158,132,157.997824,133.673184
54,9,160,136,161.006336,137.925984
54,10,158,142,153.824512,145.961472
54,11,108,160,104.166016,159.644928
54,12,86,166,85.664128,162.117408
54,13,76,149,79.68192,147.0816
54,14,81,143,85.469696,140.685024
54,15,78,131,81.207936,127.852896
54,16,86,75,90.418304,76.67952
55,1,129,15,134.8990976,16.068288
55,2,162,98,160.132736,94.9325472
55,3,169,102,166.708224,97.904352
55,4,167,112,165.970816,108.846144
55,5,177,121,174.87808,119.392608
55,6,175,124,172.926848,122.901024
55,7,180,127,176.613504,125.176224
55,8,180,131,176.83136,129.418944
55,9,183,135,180.566144,133.392576
55,10,179,146,174.006912,143.376288
55,11,123,177,123.730944,168.508704
55,12,106,184,105.136768,175.08864
55,13,94,169,93.955328,159.991968
55,14,99,162,99.629696,151.956288
55,15,90,148,92.303744,140.252448
55,16,88,82,92.950784,79.55712
56,1,153,44,146.930944,39.904224
56,2,149,121,148.703616,115.568832
56,3,152,125,151.793152,120.83328
56,4,149,132,149.115904,129.292224
56,5,154,145,152.275456,140.651808
56,6,150,148,148.146432,142.746528
56,7,154,152,150.629888,146.352576
56,8,153,155,149.50912,148.646016
56,9,155,159,151.58144,154.307904
56,10,145,167,143.817472,160.559136
56,11,92,171,98.516224,166.795104
56,12,76,171,80.499072,166.488096
56,13,72,154,77.024512,151.004448
56,14,79,149,83.688832,145.340448
56,15,75,135,81.431552,133.273632
56,16,92,89,100.406912,81.583296
57,1,187,36,176.712064,32.775552
57,2,173,113,168.996352,110.100384
57,3,177,118,173.332608,115.19328
57,4,171,129,169.108992,124.721568
57,5,172,140,171.491072,135.868416
57,6,169,141,168.222464,138.123264
57,7,173,146,170.282112,142.471872
57,8,170,149,168.2752,144.985824
57,9,172,154,171.033088,150.529056
57,10,162,159,161.771008,156.019392
57,11,107,154,106.99904,156.351936
57,12,86,150,86.819968,153.880896
57,13,84,133,84.904064,136.919808
57,14,92,129,92.00576,132.100512
57,15,91,115,90.97088,119.734176
57,16,121,71,115.6068352,70.201152
58,1,130,25,125.8637312,30.339264
58,2,155,103,147.886848,101.5245504
58,3,160,105,152.070912,105.379392
58,4,160,116,152.71936,114.930432
58,5,167,125,158.055936,123.934272
58,6,164,128,155.006976,126.906624
58,7,169,130,157.891712,129.20976
58,8,169,135,158.251776,132.734208
58,9,172,139,160.958848,137.129568
58,10,168,147,156.071168,145.242432
58,11,121,171,115.6266496,164.553792
58,12,99,175,99.192192,169.611168
58,13,91,162,91.342848,155.641248
58,14,96,155,96.139136,149.348352
58,15,89,144,91.719296,137.6016
58,16,90,88,94.239744,85.63392
59,1,99,13,115.4402688,17.503872
59,2,136,91,141.675776,95.12111904
59,3,143,95,147.485952,99.1376256
59,4,143,105,146.914688,108.986784
59,5,150,114,155.293824,118.436928
59,6,149,118,152.995456,122.341632
59,7,153,121,156.907392,125.582784
59,8,153,125,157.038336,128.97264
59,9,157,128,159.782144,133.199712
59,10,152,138,154.939136,142.402368
59,11,98,165,103.610496,166.022208
59,12,77,171,84.194688,171.59136
59,13,69,156,73.8784,157.809408
59,14,73,149,78.387072,149.366688
59,15,65,139,70.864384,137.570496
59,16,65,73,73.308928,79.336992
60,1,116,16,117.92736,18.030048
60,2,122,95,128.49046272,94.9253472
60,3,126,98,134.7201536,98.3414784
60,4,124,108,131.1744896,108.45072
60,5,131,122,138.6621184,118.811808
60,6,126,124,136.0478976,121.84656
60,7,132,129,138.6817536,125.52528
60,8,130,131,138.6040576,129.382848
60,9,134,136,140.6954624,134.67696
60,10,126,147,134.089984,141.230688
60,11,69,154,78.231296,156.576768
60,12,57,158,59.30368,158.331072
60,13,46,140,52.661376,143.474688
60,14,48,134,59.356416,136.725216
60,15,44,116,54.466176,122.693088
60,16,59,61,65.051904,71.694048
61,1,110,13,121.248512,16.048416
61,2,133,94,138.9787776,93.7542144
61,3,140,99,144.526336,98.1972768
61,4,136,110,142.296064,108.189696
61,5,140,118,149.0272,117.276
61,6,137,121,146.766592,120.941184
61,7,142,125,150.112768,124.948224
61,8,142,128,149.859712,127.93104
61,9,145,132,152.116352,132.687744
61,10,138,140,146.629632,140.30448
61,11,89,157,93.819392,159.247776
61,12,67,164,72.973696,161.90208
61,13,60,147,65.339008,146.62272
61,14,66,141,71.004288,139.486176
61,15,62,128,65.372544,127.186272
61,16,70,67,75.7408,69.57504
62,1,142,15,143.066112,15.043296
62,2,173,94,166.258176,91.8070272
62,3,179,97,172.08,95.25856992
62,4,179,107,171.437568,105.5367264
62,5,185,115,178.511232,114.927456
62,6,184,118,175.568384,118.874208
62,7,186,121,179.144064,121.787328
62,8,186,124,178.996736,125.220768
62,9,190,127,183.073664,129.002016
62,10,184,138,177.053056,138.724896
62,11,131,159,125.2439552,159.552864
62,12,108,165,106.507008,164.747808
62,13,102,148,97.57248,149.105664
62,14,106,142,103.268992,142.401504
62,15,100,127,97.183232,130.347168
62,16,105,67,101.108736,72.59136
63,1,131,23,133.3712384,24.696864
63,2,152,102,151.163904,99.9518112
63,3,158,105,157.046656,104.278704
63,4,157,115,155.66976,114.280704
63,5,164,124,161.401216,124.26144
63,6,162,128,159.09504,127.296192
63,7,166,131,162.090496,129.86256
63,8,165,135,161.3216,133.313184
63,9,167,138,164.892416,138.201696
63,10,163,146,158.689536,146.387616
63,11,115,168,109.533056,163.177056
63,12,91,172,91.339264,167.222592
63,13,82,158,83.136128,151.830912
63,14,86,151,88.608,145.185216
63,15,81,140,84.319488,132.88848
63,16,88,73,91.35168,78.533088
64,1,118,39,121.374016,29.295744
64,2,115,121,126.92134656,106.372704
64,3,119,126,132.5710336,110.729184
64,4,116,132,129.8784768,121.174464
64,5,119,142,134.4684032,131.661696
64,6,116,148,130.7700096,133.893888
64,7,117,151,133.804416,137.777088
64,8,115,153,132.4234368,140.46192
64,9,119,158,135.7934336,145.764576
64,10,111,166,127.6147584,152.894976
64,11,60,172,72.605952,161.618208
64,12,39,176,52.189056,162.729888
64,13,34,156,46.27968,147.037344
64,14,40,150,52.706432,140.347872
64,15,37,137,49.495808,128.533536
64,16,54,88,66.874112,76.787328
65,1,152,33,152.240768,30.450912
65,2,145,101,147.34784,104.1475584
65,3,149,110,151.643264,109.339488
65,4,145,118,147.949312,117.779232
65,5,147,133,151.572864,129.552096
65,6,143,133,147.07136,131.311008
65,7,147,137,149.487744,135.874752
65,8,145,139,147.82272,138.482496
65,9,147,144,150.83648,143.756832
65,10,138,150,142.567296,149.422752
65,11,87,149,90.176512,151.010016
65,12,67,146,71.759232,148.743648
65,13,66,131,68.967168,133.656576
65,14,71,126,75.306368,128.406432
65,15,71,117,75.163136,116.182368
65,16,97,65,96.22208,68.03088
67,1,117,23,121.8109952,22.30944
67,2,149,100,148.23936,97.8892992
67,3,155,101,154.247168,101.5316256
67,4,155,113,154.105728,112.018272
67,5,164,124,161.08928,121.06272
67,6,161,127,159.23648,124.609632
67,7,167,130,162.762112,127.356288
67,8,166,134,163.102464,130.66176
67,9,170,137,166.30464,135.070464
67,10,164,149,161.184768,144.504192
67,11,118,175,111.532544,167.427264
67,12,96,183,93.074688,173.690304
67,13,85,169,83.15456,159.218688
67,14,93,152,87.739008,151.584096
67,15,79,144,80.969088,139.996896
67,16,77,79,82.030208,82.403616
68,1,116,21,122.2692608,22.622496
68,2,150,95,150.204544,95.59660416
68,3,157,100,155.974656,98.8522176
68,4,159,108,156.431488,109.631232
68,5,166,116,162.623872,118.07712
68,6,165,121,160.335104,121.423392
68,7,169,123,164.167168,123.79392
68,8,169,127,164.15168,126.93408
68,9,173,129,167.458432,131.3928
68,10,169,141,162.83456,140.48208
68,11,125,168,116.9833728,163.666176
68,12,100,176,98.161408,170.072736
68,13,89,162,88.249088,155.749152
68,14,93,155,92.830464,148.883712
68,15,88,148,86.918272,137.344704
68,16,83,82,87.196672,80.251008
69,1,150,20,148.517376,22.118784
69,2,165,96,162.399616,98.7652416
69,3,173,106,168.327168,102.7972608
69,4,172,113,166.92416,112.728672
69,5,180,125,173.524992,122.786784
69,6,177,129,170.649984,126.3864
69,7,181,133,173.997568,129.481824
69,8,180,136,173.652992,132.857088
69,9,183,139,176.956032,136.640448
69,10,175,150,170.905472,145.435968
69,11,126,165,117.8564352,162.299328
69,12,108,171,100.23168,165.254784
69,13,98,155,92.715008,149.940384
69,14,103,148,98.166144,143.601312
69,15,96,135,93.303168,131.607072
69,16,100,78,100.868352,76.595328
70,1,193,43,179.825408,39.383904
70,2,167,118,166.905344,111.393504
70,3,169,125,170.437376,117.500448
70,4,163,131,165.253504,126.26256
70,5,164,144,166.576256,136.755456
70,6,160,144,163.09248,139.152768
70,7,161,149,164.918144,143.20464
70,8,159,152,162.631296,145.87632
70,9,160,156,165.357824,151.620096
70,10,150,161,155.715968,156.26928
70,11,97,145,102.942464,150.845952
70,12,82,140,83.326208,146.467488
70,13,82,120,82.799744,130.751424
70,14,89,118,90.067072,126.286656
70,15,91,107,90.468224,114.151296
70,16,127,67,118.1249152,69.345024
71,1,127,44,135.9192064,36.810624
71,2,165,117,161.16544,110.690784
71,3,171,119,166.598528,114.293952
71,4,171,131,166.30208,124.175328
71,5,178,141,172.833792,132.415776
71,6,175,142,169.812096,136.1712
71,7,179,145,174.028288,138.756384
71,8,179,148,173.303168,141.562656
71,9,183,153,176.529408,145.958784
71,10,178,162,170.52096,155.169984
71,11,137,184,123.6358656,175.644768
71,12,115,192,105.403648,180.566784
71,13,102,180,96.738816,166.245216
71,14,106,170,101.93024,159.706176
71,15,100,162,95.424256,148.758144
71,16,100,98,98.902784,94.0648992
72,1,182,38,157.304064,31.570464
72,2,154,111,152.566016,105.3502272
72,3,155,118,157.614976,111.229248
72,4,151,126,152.820224,120.213696
72,5,153,136,156.115584,130.673952
72,6,151,141,151.454848,132.802464
72,7,150,144,154.042624,137.207232
72,8,149,146,152.15296,139.588512
72,9,148,152,154.778496,144.99888
72,10,141,157,146.893824,150.81888
72,11,86,146,94.993152,150.824928
72,12,69,145,74.991616,148.429824
72,13,65,123,72.353408,133.062816
72,14,73,120,78.528,127.927584
72,15,73,110,78.548352,116.091264
72,16,108,58,101.382144,66.558528
73,1,107,20,120.8171648,22.588896
73,2,126,102,133.016192,95.926563456
73,3,131,105,138.2065664,99.9436416
73,4,129,108,136.6248448,109.030464
73,5,134,118,142.68672,118.52208
73,6,131,119,139.799872,121.78272
73,7,136,121,143.117184,125.331552
73,8,136,124,142.552576,128.315232
73,9,138,128,145.111552,133.121088
73,10,133,137,138.9907072,140.399808
73,11,83,153,86.72896,156.04704
73,12,64,158,67.8432,157.793952
73,13,56,144,60.8416,143.260224
73,14,61,138,66.481024,136.99968
73,15,56,126,61.459328,124.113504
73,16,65,69,72.059776,73.003104
74,1,196,45,178.916352,39.451488
74,2,176,119,169.709312,113.69184
74,3,180,123,173.412864,119.2848
74,4,174,131,168.952448,128.684832
74,5,173,144,170.76096,139.11072
74,6,169,143,167.341184,141.353376
74,7,171,149,169.119104,145.304256
74,8,169,151,167.092736,148.043808
74,9,169,156,169.223552,153.586656
74,10,161,161,160.155136,158.841504
74,11,109,149,107.920256,155.894976
74,12,96,150,87.680512,152.887392
74,13,93,129,86.486272,136.524288
74,14,101,126,93.484416,132.081696
74,15,102,116,93.793152,119.787648
74,16,136,68,119.4880512,73.146144
75,1,164,58,153.64864,43.260096
75,2,129,117,143.988992,114.075264
75,3,132,121,148.00896,119.87856
75,4,130,126,143.564032,127.7352
75,5,130,146,145.854208,138.910944
75,6,125,147,141.648768,140.30688
75,7,128,152,143.76064,145.141728
75,8,126,154,142.0992,147.577824
75,9,126,158,143.8464,153.06432
75,10,116,163,135.014784,158.311104
75,11,74,159,84.066048,154.264416
75,12,53,155,65.107968,151.432416
75,13,54,141,63.0016,136.812576
75,14,61,139,70.185984,131.97408
75,15,63,125,70.318208,119.662176
75,16,82,90,95.0016,74.606016
76,1,90,48,132.490368,39.969888
76,2,113,114,138.1849856,117.906624
76,3,118,117,144.125568,122.275584
76,4,118,124,141.29472,132.504192
76,5,126,131,146.827008,143.182848
76,6,125,134,142.688128,144.909024
76,7,129,137,146.40896,148.853376
76,8,129,140,145.660416,152.638848
76,9,133,143,147.629312,156.228
76,10,128,153,139.1399808,164.562336
76,11,80,177,84.920192,173.710464
76,12,65,181,64.505472,175.544832
76,13,56,167,58.021888,159.147072
76,14,61,161,63.585024,153.333216
76,15,54,153,61.057408,139.786656
76,16,54,103,79.00288,84.230688
77,1,102,16,111.740544,17.36352
77,2,114,98,125.764992,96.6122928
77,3,121,104,131.73376,99.651024
77,4,119,110,129.3565056,110.49936
77,5,125,118,138.54208,120.918432
77,6,121,121,135.3604096,124.020768
77,7,127,125,138.4616704,127.679904
77,8,125,128,138.5957888,132.257184
77,9,130,131,140.6035456,137.000928
77,10,122,140,133.6129408,144.246912
77,11,61,158,78.188416,162.636
77,12,45,157,59.495424,165.52992
77,13,43,143,51.569024,150.998304
77,14,48,137,58.39104,142.885344
77,15,43,123,52.447616,128.425536
77,16,54,65,59.984384,76.981632
78,1,127,24,132.6608128,22.257696
78,2,144,92,149.73568,95.60667936
78,3,150,95,155.739648,99.6095232
78,4,150,106,154.881408,109.60416
78,5,155,114,161.01312,119.162976
78,6,153,118,158.387072,122.579904
78,7,158,121,162.050816,124.7184
78,8,156,124,160.676608,128.401344
78,9,159,128,164.20992,132.91248
78,10,151,138,158.263808,141.46272
78,11,109,153,108.117888,157.789728
78,12,90,156,90.198912,161.307936
78,13,83,143,82.818048,146.43888
78,14,88,137,88.17216,140.085696
78,15,82,127,83.831168,127.702272
78,16,88,74,90.986112,76.067232
79,1,144,27,150.395008,27.137376
79,2,173,103,174.635136,103.7594208
79,3,180,106,180.084224,108.002784
79,4,181,117,179.200384,117.691296
79,5,188,126,186.2688,126.100896
79,6,186,129,183.26208,130.701888
79,7,191,132,187.51488,132.892512
79,8,190,135,186.908544,136.539456
79,9,194,139,190.451968,140.945088
79,10,186,149,183.261312,151.223712
79,11,138,174,133.2978048,171.78144
79,12,116,180,113.923968,175.863936
79,13,108,166,105.241344,160.799904
79,14,114,157,110.701952,154.413024
79,15,106,146,104.269056,142.303008
79,16,108,73,108.389248,82.43424
80,1,116,33,125.8626688,32.294592
80,2,142,108,149.563136,108.998208
80,3,150,112,155.50528,112.411392
80,4,150,123,154.297856,122.283264
80,5,157,131,162.031872,132.163872
80,6,156,135,159.180288,135.916704
80,7,159,138,162.866944,138.050688
80,8,158,141,163.128576,141.873792
80,9,162,145,166.574464,146.14176
80,10,158,155,160.036352,155.487552
80,11,113,177,108.868736,176.739744
80,12,92,186,89.61984,181.012512
80,13,79,170,79.965056,166.639968
80,14,84,163,86.068992,158.578848
80,15,77,155,78.980864,147.221568
80,16,77,89,83.410944,89.7357312
81,1,130,5,129.538816,13.043328
81,2,152,91,151.879936,93.4262304
81,3,157,96,159.0496,97.268448
81,4,155,106,157.556224,108.472416
81,5,162,115,163.858176,118.060224
81,6,162,119,162.076544,121.411968
81,7,164,122,166.0608,124.606272
81,8,164,124,165.329536,128.054688
81,9,167,129,168.310144,132.74928
81,10,160,138,162.525952,142.1088
81,11,103,162,109.32672,162.662304
81,12,83,163,89.96672,167.50368
81,13,77,148,81.347712,152.019456
81,14,82,141,86.036352,144.937056
81,15,75,131,80.151168,132.93504
81,16,81,65,85.685504,72.054432
82,1,182,20,180.582528,20.786784
82,2,207,97,195.428352,98.4324864
82,3,212,101,202.59008,104.0628192
82,4,210,110,200.795776,112.677216
82,5,218,122,206.939008,123.858048
82,6,216,125,205.275264,127.409568
82,7,220,128,206.977664,131.176032
82,8,220,132,206.75136,134.974176
82,9,223,136,210.040832,139.615296
82,10,213,146,203.326336,146.885568
82,11,169,164,150.14656,163.464096
82,12,149,174,130.8414464,167.110368
82,13,137,158,122.702784,150.578208
82,14,142,150,127.74871552,144.320736
82,15,136,135,124.3887488,132.057504
82,16,141,81,132.2290048,75.260736
83,1,122,15,124.8494976,17.613408
83,2,144,95,148.49536,95.32423968
83,3,150,98,154.452864,99.266976
83,4,149,111,153.900416,108.74592
83,5,158,121,160.88576,118.329024
83,6,157,123,158.78528,122.647392
83,7,159,125,163.158912,125.931168
83,8,160,129,162.98624,128.613888
83,9,162,135,166.031744,133.091232
83,10,156,142,159.2576,142.56288
83,11,108,167,107.409024,165.052032
83,12,99,172,88.437248,169.340544
83,13,86,159,80.552576,154.864416
83,14,84,152,85.526784,147.158304
83,15,77,142,78.352128,135.513408
83,16,74,82,81.809664,79.665696
84,1,195,32,190.534784,30.95952
84,2,180,106,177.231872,106.229952
84,3,183,112,181.032192,111.30912
84,4,178,120,175.29984,120.911424
84,5,177,134,178.213504,132.635328
84,6,173,133,174.260352,134.199936
84,7,176,139,176.445696,139.871232
84,8,174,141,174.383488,141.525888
84,9,175,147,175.314304,147.401376
84,10,164,152,167.168128,152.42208
84,11,110,143,112.208512,148.354752
84,12,90,138,90.25344,144.589536
84,13,92,122,91.564032,127.403712
84,14,99,119,98.440192,123.425472
84,15,101,104,98.45568,109.649952
84,16,134,56,125.9521408,63.956736
85,1,87,26,110.632448,24.829344
85,2,135,97,140.0722304,99.6010368
85,3,141,98,145.958016,102.4938528
85,4,140,109,146.420224,111.356928
85,5,147,117,155.567744,121.380576
85,6,146,120,153.424768,125.145024
85,7,149,122,157.56736,127.064544
85,8,149,126,157.924224,130.942944
85,9,152,128,161.426688,134.335296
85,10,150,138,156.320128,145.504512
85,11,115,170,107.183232,172.429824
85,12,93,181,91.185536,179.051136
85,13,80,169,80.298752,166.0608
85,14,82,159,84.789632,157.782048
85,15,75,149,76.098304,145.804224
85,16,69,87,72.309504,90.968352
86,1,108,41,120.3557504,31.968672
86,2,148,108,148.51008,105.1173312
86,3,153,109,154.483072,107.80128
86,4,154,119,154.633856,117.287136
86,5,162,127,162.166272,127.097952
86,6,160,129,160.12224,130.23552
86,7,164,132,164.64064,132.63312
86,8,164,135,164.290176,136.52304
86,9,168,140,168.530688,140.174592
86,10,159,151,164.000896,149.91312
86,11,118,175,115.9344512,174.546912
86,12,99,181,96.654464,180.837696
86,13,88,169,87.027712,167.304288
86,14,92,161,91.361024,159.946272
86,15,86,155,83.591808,148.456224
86,16,82,92,82.837248,94.5452928
87,1,190,31,189.97824,33.093984
87,2,202,115,194.475136,111.009024
87,3,207,119,198.881792,116.076384
87,4,202,127,194.120448,126.409728
87,5,205,139,200.448896,136.182432
87,6,202,140,197.730688,139.69152
87,7,205,144,199.123968,143.75712
87,8,204,147,198.064384,146.768832
87,9,206,152,201.624064,152.127648
87,10,198,160,192.072832,158.702112
87,11,148,169,139.398912,165.591264
87,12,125,167,118.5570944,167.214528
87,13,119,151,114.001664,151.032096
87,14,127,144,120.1904512,145.280256
87,15,125,132,116.6385152,131.858496
87,16,144,79,134.688704,79.518336
88,1,198,54,187.392384,51.712032
88,2,170,132,166.942208,125.804544
88,3,172,138,170.814592,131.740704
88,4,166,146,164.323328,141.488928
88,5,166,158,165.648768,152.156544
88,6,161,158,161.329024,153.61344
88,7,163,164,163.415296,158.210688
88,8,159,166,160.73152,160.56048
88,9,159,171,161.542656,166.181472
88,10,150,175,152.136704,170.370528
88,11,98,160,97.697664,160.907328
88,12,80,154,78.43712,156.201984
88,13,80,136,78.92544,138.423936
88,14,87,133,87.129216,135.229056
88,15,92,115,87.55072,122.218464
88,16,130,75,121.5140864,77.364672
89,1,128,12,130.6825984,14.800512
89,2,153,88,157.643904,90.2770464
89,3,162,92,164.269312,93.8582016
89,4,165,107,163.458432,103.7733888
89,5,174,117,170.713088,112.749984
89,6,173,120,169.407488,117.093408
89,7,176,122,173.05664,119.911584
89,8,177,126,172.561792,123.370656
89,9,180,131,176.412672,127.070784
89,10,174,141,170.198144,136.510944
89,11,126,164,120.2944256,161.189184
89,12,108,171,101.254272,166.892928
89,13,95,157,91.931264,151.52112
89,14,98,148,96.405888,144.429696
89,15,92,139,89.990272,132.761184
89,16,91,69,91.622912,73.967328
90,1,108,23,113.115136,21.68496
90,2,148,90,147.995776,92.8627488
90,3,154,92,153.999616,95.80497888
90,4,155,99,154.85696,104.8137792
90,5,164,107,164.104448,113.576064
90,6,164,110,163.212032,117.621984
90,7,167,112,166.947456,119.738976
90,8,167,115,167.395328,123.359904
90,9,172,118,171.149056,126.568128
90,10,170,128,166.611072,137.313024
90,11,128,167,120.5933184,166.550304
90,12,110,177,102.52672,173.986944
90,13,97,164,91.763712,161.408928
90,14,100,157,95.766912,153.448128
90,15,89,146,87.549824,142.851456
90,16,77,77,81.32096,89.9270112
91,1,164,12,161.09696,17.078304
91,2,182,95,175.989376,97.9167648
91,3,188,100,181.95136,101.886432
91,4,186,111,179.172992,113.125536
91,5,190,120,185.56416,122.32656
91,6,187,123,182.39424,126.442272
91,7,192,127,185.96928,129.456864
91,8,191,131,184.964864,133.005792
91,9,194,136,188.24064,138.13488
91,10,187,144,180.724352,146.509536
91,11,137,159,126.6889728,161.273856
91,12,111,167,104.997504,164.105664
91,13,103,147,98.645248,147.011808
91,14,109,142,104.809984,140.891808
91,15,106,128,100.181376,128.020992
91,16,117,67,111.525632,70.472064
92,1,114,42,128.68343168,37.814592
92,2,138,114,142.59392,113.274624
92,3,144,121,148.79104,116.630208
92,4,145,130,147.689216,126.00384
92,5,151,137,153.282432,136.53696
92,6,150,141,150.742656,139.89696
92,7,152,143,154.463744,142.793952
92,8,153,148,153.553664,146.188704
92,9,157,151,156.995072,150.435552
92,10,152,158,150.966272,159.170016
92,11,102,181,99.064832,174.664416
92,12,83,185,80.24896,178.057056
92,13,74,172,72.815616,162.780384
92,14,79,164,78.369408,157.075296
92,15,73,153,72.681344,144.759264
92,16,80,85,80.946048,90.1584288
93,1,214,17,203.597568,26.267136
93,2,221,99,205.203072,97.7832288
93,3,227,108,212.609664,107.013504
93,4,225,115,208.213376,117.0912
93,5,231,126,213.294592,127.595424
93,6,227,128,209.979136,131.080512
93,7,232,132,212.990336,135.995712
93,8,231,134,211.538816,140.058336
93,9,233,140,215.123712,145.91952
93,10,224,146,205.483392,151.752
93,11,172,157,150.614656,155.064192
93,12,149,158,133.4524928,154.698144
93,13,144,140,129.09064448,140.785824
93,14,151,135,133.644864,134.44368
93,15,147,123,130.3170304,122.14944
93,16,162,72,148.112896,69.345792
94,1,145,10,147.694208,10.084128
94,2,177,76,180.804864,82.007616
94,3,181,77,185.99424,84.406272
94,4,183,83,188.280064,95.7789408
94,5,197,95,195.704576,104.815104
94,6,195,97,193.28064,108.474816
94,7,200,99,197.616512,110.269632
94,8,200,101,197.745664,113.431296
94,9,204,104,203.0336,117.366912
94,10,201,113,196.395904,128.415936
94,11,153,150,149.256832,154.864128
94,12,144,156,128.4871488,165.727296
94,13,135,143,116.2212608,150.48288
94,14,138,136,122.4515328,142.149792
94,15,128,126,114.407424,131.410848
94,16,116,80,110.256,73.824768
95,1,147,25,141.403136,25.398432
95,2,173,100,168.628608,96.52135968
95,3,178,103,175.130496,100.0372128
95,4,178,108,174.720128,109.858752
95,5,189,118,182.376576,118.035456
95,6,187,122,180.107136,121.354272
95,7,190,124,183.915008,124.086336
95,8,191,128,183.46176,127.641504
95,9,195,131,187.566464,131.288352
95,10,190,142,181.885312,141.054624
95,11,139,171,134.361344,164.541888
95,12,132,176,115.098496,169.604928
95,13,117,163,107.146368,155.3976
95,14,123,154,111.068032,148.611936
95,15,112,144,105.257984,137.945088
95,16,106,89,105.909504,82.00272
96,1,147,35,148.48384,32.701344
96,2,160,114,159.617152,112.172448
96,3,165,119,164.931328,115.928928
96,4,163,132,162.360832,126.342624
96,5,166,142,167.156608,136.910112
96,6,164,144,164.326144,139.130688
96,7,168,147,167.887872,142.435776
96,8,166,150,166.180224,145.632192
96,9,169,156,170.005888,150.090912
96,10,162,165,162.993024,157.633728
96,11,108,174,107.83872,171.199008
96,12,89,178,88.079104,172.961184
96,13,82,162,81.998976,156.100416
96,14,87,155,88.177664,149.705664
96,15,82,142,83.89824,138.170592
96,16,98,82,97.70816,82.539456
97,1,101,13,106.227712,14.975232
97,2,148,82,147.889536,84.870816
97,3,154,83,154.037888,87.5726592
97,4,159,93,156.38656,96.76146624
97,5,168,98,165.934848,104.4114624
97,6,169,105,165.134976,108.935904
97,7,172,106,169.102592,110.911296
97,8,174,110,169.740032,113.886528
97,9,177,113,173.543808,116.881536
97,10,169,127,170.554624,128.894304
97,11,131,161,125.0299904,162.547008
97,12,114,176,107.3664,171.497952
97,13,101,164,95.180416,159.211296
97,14,102,154,99.186816,150.875808
97,15,95,151,88.999296,141.001152
97,16,75,87,78.471424,86.003904
98,1,199,21,196.515584,29.220576
98,2,201,94,190.74944,101.6948736
98,3,205,100,193.822592,106.843872
98,4,199,112,190.157184,116.091264
98,5,200,121,193.889408,127.708896
98,6,197,121,190.425088,130.330272
98,7,198,125,192.721792,134.873184
98,8,197,129,191.72928,137.000736
98,9,199,136,192.637824,143.207808
98,10,191,138,183.729024,149.076096
98,11,143,141,131.7433216,150.091968
98,12,122,139,112.41664,150.4224
98,13,120,122,109.292672,133.92336
98,14,126,117,115.8089344,128.601888
98,15,126,106,114.238464,115.487712
98,16,153,52,136.1634176,68.227488
99,1,163,17,151.4336,18.924768
99,2,173,103,167.451648,102.1110432
99,3,178,106,173.151872,106.193664
99,4,178,117,170.203392,116.86032
99,5,187,134,176.695552,126.636672
99,6,184,137,174.007168,130.39728
99,7,188,141,178.051456,133.905888
99,8,187,143,176.649984,137.29488
99,9,189,147,180.276224,142.011168
99,10,182,156,173.50784,150.662208
99,11,125,176,117.0976256,168.651168
99,12,101,181,97.202304,172.231968
99,13,93,165,89.7152,155.199456
99,14,101,158,95.292928,148.204608
99,15,92,141,90.647808,136.03344
99,16,100,79,100.44992,75.292704
100,1,138,28,141.987584,29.554656
100,2,176,102,171.136896,103.179888
100,3,181,104,177.333888,106.269504
100,4,182,116,177.256064,116.77248
100,5,191,124,184.865408,124.671456
100,6,188,128,182.537856,127.99008
100,7,193,130,186.831744,130.412256
100,8,193,134,186.640256,134.10528
100,9,198,138,190.337152,138.304032
100,10,189,149,183.78048,148.277472
100,11,143,179,136.1720704,172.374048
100,12,128,187,116.3772288,177.826848
100,13,114,172,107.996928,163.60896
100,14,119,164,111.701888,156.5304
100,15,109,148,105.234944,145.457664
100,16,105,86,106.633088,85.636896
