Image,Landmark,x1,y1,x2,y2
77,5,201,85,203.173504,85.271904
77,6,133,86,132.6594944,85.54176
77,7,190,64,189.082368,62.632032
77,8,144,65,145.362432,64.184256
77,9,185,46,184.04288,42.460704
77,10,147,46,148.1856,43.681344
78,1,203,127,208.867456,134.038368
78,2,125,124,122.1200256,130.867776
78,3,200,100,205.376128,104.7718752
78,4,130,98,128.16836352,102.0173376
78,5,196,71,203.010944,75.082272
78,6,133,69,133.305728,72.797472
78,7,185,51,190.567552,52.015968
78,8,146,51,146.878208,51.529824
78,9,182,32,186.339072,31.974144
78,10,148,33,151.2992,32.281344
79,1,208,141,208.390144,138.915552
79,2,122,145,120.3521792,140.709888
79,3,204,112,203.503104,110.475072
79,4,123,116,124.3309952,111.506304
79,5,198,81,198.484736,79.262208
79,6,123,86,128.106996992,80.73504
79,7,182,57,184.968576,56.692608
79,8,136,61,141.518592,58.647264
79,9,175,36,179.343744,36.505536
79,10,138,39,143.697024,38.13648
80,1,212,136,212.184704,137.654688
80,2,124,138,122.364608,135.687648
80,3,207,104,207.576704,107.2176
80,4,128,106,128.19183104,105.5324928
80,5,202,74,205.12896,76.999584
80,6,132,75,133.4338816,75.77424
80,7,190,50,192.647936,53.563968
80,8,143,51,147.313408,53.849184
80,9,184,29,188.00576,32.686656
80,10,149,29,151.928448,33.04464
81,1,215,137,210.220928,137.784384
81,2,118,141,119.8628736,139.577664
81,3,210,106,205.634304,108.29424
81,4,122,109,124.2373504,108.999552
81,5,202,73,200.23936,77.358048
81,6,125,77,127.6466752,79.021152
81,7,187,50,186.120192,54.072192
81,8,138,53,141.302144,55.779456
81,9,179,26,180.93056,33.691488
81,10,140,28,144.278272,35.038656
82,1,208,141,213.635072,134.201568
82,2,120,124,124.6245376,125.239872
82,3,209,112,212.361344,103.76952
82,4,130,94,132.4244736,96.70327008
82,5,212,81,212.389888,73.168032
82,6,142,66,139.6240256,66.404928
82,7,206,54,201.691648,47.331168
82,8,161,44,155.5232,44.566944
82,9,208,32,199.0752,26.67984
82,10,168,24,162.24832,24.530976
83,1,231,153,224.859008,147.867744
83,2,139,147,134.0904064,141.412992
83,3,229,122,221.715072,117.21408
83,4,146,117,140.6403712,112.04496
83,5,225,91,219.586176,87.4361376
83,6,153,86,147.713408,81.640896
83,7,213,67,207.74144,63.278976
83,8,167,65,162.012928,61.17936
83,9,210,45,204.355072,43.37232
83,10,171,43,167.376128,41.647776
84,1,230,138,229.076352,132.86736
84,2,143,130,141.079936,129.513984
84,3,229,109,225.51936,102.9829536
84,4,152,101,147.34592,99.6662208
84,5,226,73,222.0992,73.233792
84,6,158,69,151.481472,70.18224
84,7,217,50,210.284544,50.092608
84,8,171,48,165.08096,49.226496
84,9,212,28,204.896768,30.56352
84,10,175,27,168.864512,29.801088
85,1,234,151,228.961536,146.194656
85,2,143,147,139.452992,142.981728
85,3,229,122,225.27424,116.236416
85,4,150,118,145.340416,113.56608
85,5,226,89,221.462272,85.858944
85,6,153,86,150.288128,83.774976
85,7,214,65,209.553664,62.78688
85,8,168,63,163.954176,62.259072
85,9,209,41,203.961088,42.275424
85,10,172,41,168.316032,42.145248
86,1,219,159,217.47648,145.996608
86,2,132,156,128.4502528,145.053888
86,3,215,129,213.071232,116.647968
86,4,138,126,133.4068352,115.335552
86,5,212,100,209.360512,88.4057472
86,6,145,94,137.7014912,87.4800576
86,7,201,76,195.868288,65.671776
86,8,156,77,151.4304,65.820384
86,9,196,56,190.238208,47.071296
86,10,160,57,155.138048,47.581536
87,1,230,140,228.38208,139.365408
87,2,144,134,140.7700736,137.064
87,3,229,113,223.936512,110.165184
87,4,150,108,146.231168,108.130848
87,5,225,81,219.436672,79.933248
87,6,155,77,150.944256,78.681888
87,7,212,57,207.49248,58.077408
87,8,168,55,163.37792,57.89376
87,9,208,35,201.79904,38.466144
87,10,170,34,167.015936,38.628672
88,1,218,135,218.136192,133.272768
88,2,132,127,129.9535872,128.12112
88,3,217,105,215.534848,103.888368
88,4,138,98,137.0886016,99.354384
88,5,215,73,214.530944,74.853408
88,6,145,67,143.036288,69.598176
88,7,206,49,203.486336,50.315808
88,8,160,47,157.936512,48.87024
88,9,202,29,199.621248,30.208224
88,10,167,27,163.929728,28.941984
89,1,225,127,223.572224,129.8448
89,2,137,123,133.3724928,126.978528
89,3,222,96,219.884672,100.4015616
89,4,142,93,139.4522752,97.8296832
89,5,220,67,216.898048,70.823904
89,6,146,64,144.612864,67.347264
89,7,207,43,204.363008,47.18064
89,8,161,42,158.041344,46.817184
89,9,204,23,199.842816,26.522784
89,10,166,22,162.67648,26.292576
90,1,217,138,215.912064,137.60496
90,2,129,133,127.55904256,134.048352
90,3,214,108,212.305024,106.97376
90,4,135,104,133.7460096,104.1574272
90,5,211,77,210.363264,77.431296
90,6,140,73,138.771264,74.689824
90,7,199,52,198.34688,53.354688
90,8,153,50,152.79104,52.8384
90,9,194,32,193.732352,33.081792
90,10,158,31,157.563648,32.886336
91,1,229,123,225.493632,123.175296
91,2,134,125,134.2059776,120.79728
91,3,224,92,221.77152,93.7224288
91,4,138,93,139.7978368,91.4812512
91,5,218,61,217.755776,63.111936
91,6,144,61,144.592,60.918144
91,7,204,37,204.85312,38.973312
91,8,157,39,157.541632,38.982432
91,9,197,13,199.273984,17.6664
91,10,160,14,162.377216,18.381984
92,1,223,146,222.038144,141.215808
92,2,140,143,135.9718912,137.14848
92,3,222,116,218.8896,111.920064
92,4,146,112,141.890304,108.844032
92,5,220,89,216.286464,83.442624
92,6,149,85,147.561856,79.614336
92,7,208,63,204.060416,60.587616
92,8,162,61,160.272512,59.705952
92,9,203,42,199.837824,41.932992
92,10,166,41,163.639808,41.307072
93,1,213,130,216.785664,133.214112
93,2,126,136,125.8882048,136.46832
93,3,208,101,210.873984,103.1109984
93,4,129,106,129.7960448,106.061952
93,5,201,70,205.560704,72.013632
93,6,130,74,132.4630784,74.63136
93,7,187,47,191.547648,48.36384
93,8,140,50,145.087488,51.05328
93,9,178,26,184.32512,27.167328
93,10,142,29,147.210752,29.231808
94,1,228,146,225.864704,139.983552
94,2,142,140,138.906688,136.342752
94,3,224,116,222.289152,110.968032
94,4,148,111,145.228672,107.54064
94,5,223,87,219.062528,80.854848
94,6,153,81,149.464064,78.63264
94,7,210,62,207.328896,57.783936
94,8,168,60,163.305472,57.348768
94,9,206,42,202.149504,38.14176
94,10,174,40,167.412864,37.697472
95,1,204,132,208.169856,133.673376
95,2,117,135,119.7959808,135.67008
95,3,198,104,203.460864,104.5245312
95,4,121,107,124.0477824,105.639936
95,5,194,74,198.799488,73.744224
95,6,124,76,127.86757376,75.137568
95,7,181,53,185.44768,50.89344
95,8,136,56,140.71872,52.879296
95,9,174,31,179.979264,30.443616
95,10,138,33,143.288832,32.263008
96,1,231,133,227.345024,133.235904
96,2,142,140,136.8216576,135.80496
96,3,224,103,221.404032,103.42704
96,4,144,108,140.7747072,105.5865696
96,5,213,70,215.07392,72.047328
96,6,145,78,143.165312,75.044736
96,7,200,51,201.202432,50.21856
96,8,156,55,155.610112,52.19328
96,9,192,28,194.056192,28.675776
96,10,157,30,158.107776,30.763872
97,1,223,137,220.169984,137.482656
97,2,130,135,128.87322496,134.798304
97,3,219,104,215.798144,106.925376
97,4,136,103,133.598272,104.8391328
97,5,216,75,212.55872,75.934368
97,6,139,72,139.9355136,73.40832
97,7,203,49,200.628992,52.007328
97,8,154,48,153.96096,51.583584
97,9,197,27,196.004352,30.899136
97,10,160,26,158.006272,30.815808
98,1,231,144,223.465728,143.597184
98,2,146,150,139.860288,144.955584
98,3,225,115,218.513408,116.027328
98,4,149,120,144.079616,116.755104
98,5,219,86,214.498048,87.5934048
98,6,150,92,147.266304,88.5063744
98,7,208,65,201.54752,65.940576
98,8,162,73,159.67872,68.037408
98,9,196,48,195.85664,47.86512
98,10,164,52,162.233472,49.453344
99,1,229,129,224.780544,128.532288
99,2,131,126,130.4001664,127.539936
99,3,226,97,220.923776,97.2744672
99,4,138,95,135.9506688,95.976463392
99,5,224,65,216.879232,66.129504
99,6,143,62,140.6307328,65.006112
99,7,210,37,204.14464,40.56672
99,8,157,37,154.941312,41.0472
99,9,204,11,197.919104,18.259584
99,10,162,12,160.064512,18.818688
100,1,209,140,212.072832,140.001216
100,2,120,139,122.5150336,137.532384
100,3,206,109,208.01728,110.342976
100,4,125,107,128.62839296,107.81952
100,5,201,81,204.978304,81.237312
100,6,128,81,133.1452544,78.555264
100,7,187,60,192.530048,57.521952
100,8,143,59,147.324288,57.31776
100,9,182,43,187.634688,37.724544
100,10,145,43,151.872896,38.042208
101,1,216,142,215.17632,140.153376
101,2,127,136,126.3455744,137.495424
101,3,214,113,211.067264,110.024544
101,4,134,108,132.384896,107.467296
101,5,212,82,208.662912,79.381152
101,6,140,77,137.7545216,76.941408
101,7,201,56,196.468352,55.704768
101,8,154,54,151.223168,55.270464
101,9,196,35,192.312192,35.178432
101,10,159,33,155.89056,35.249856
102,1,226,126,224.486272,123.414048
102,2,135,122,134.433472,122.464128
102,3,222,95,220.330112,93.7342368
102,4,141,93,139.7766016,92.4124032
102,5,220,66,217.485696,64.935072
102,6,146,64,144.827648,62.518464
102,7,209,40,204.57472,41.425536
102,8,159,41,157.994368,41.645472
102,9,200,19,199.606784,21.42192
102,10,162,21,162.583808,21.705792
103,1,209,132,213.305984,134.743968
103,2,119,129,123.1786752,134.606208
103,3,208,104,208.631296,104.51544
103,4,124,100,128.61992192,104.1710496
103,5,203,76,204.31296,74.666592
103,6,129,71,132.9320832,74.14512
103,7,192,49,191.85152,50.741472
103,8,145,47,146.772608,52.097568
103,9,188,27,187.40992,30.45792
103,10,149,26,150.46016,31.406688
104,1,201,132,205.417728,131.36016
104,2,113,128,117.9726848,134.508192
104,3,200,102,199.990912,102.899712
104,4,120,99,121.7731456,105.3482304
104,5,197,72,194.639616,71.92656
104,6,125,69,125.2204544,74.407008
104,7,184,48,181.412864,50.122272
104,8,139,47,137.283712,53.068224
104,9,178,26,175.00672,29.872224
104,10,143,26,139.2831616,32.108544
105,1,234,120,225.935616,123.193056
105,2,143,112,137.3328896,120.564864
105,3,231,89,222.816128,94.4463264
105,4,150,82,142.607744,91.642368
105,5,229,61,219.14112,64.48944
105,6,152,55,148.683008,61.374336
105,7,215,36,206.968064,40.878144
105,8,167,32,161.080832,40.971648
105,9,206,14,201.52,21.473856
105,10,171,14,165.46176,21.264864
106,1,211,136,211.60512,137.084928
106,2,122,130,123.1462272,135.144672
106,3,208,104,207.63264,106.683168
106,4,129,100,129.25926272,104.9521344
106,5,205,74,204.774016,76.513344
106,6,132,71,134.4012544,74.883936
106,7,194,49,192.683008,52.874784
106,8,148,48,148.199552,53.083584
106,9,188,28,188.88896,32.985312
106,10,151,28,152.27008,33.070944
107,1,229,132,225.883392,135.032256
107,2,138,131,137.6844416,134.530368
107,3,224,101,221.563648,105.758784
107,4,145,99,142.440064,105.2613024
107,5,219,74,217.333632,75.322656
107,6,147,74,146.171008,75.149568
107,7,207,48,204.353152,52.263264
107,8,160,50,159.42592,53.179584
107,9,200,28,199.015552,31.482816
107,10,164,29,163.230464,32.365344
108,1,205,152,204.972672,139.985664
108,2,111,152,118.3906816,140.865888
108,3,201,122,200.004864,110.682912
108,4,116,119,121.4986496,111.552096
108,5,196,86,196.013696,79.12848
108,6,123,85,126.73216768,80.074848
108,7,183,62,183.040768,57.309984
108,8,134,63,138.6392576,58.799712
108,9,176,39,177.37792,36.745824
108,10,138,40,142.03264,37.942272
109,1,222,138,220.011904,137.568
109,2,130,145,132.1430784,142.59264
109,3,216,110,213.505536,108.523296
109,4,134,116,135.2941824,112.895616
109,5,209,78,207.611008,77.74416
109,6,134,84,137.1500672,82.174368
109,7,193,55,193.652224,55.357056
109,8,147,59,148.748928,58.81824
109,9,187,32,186.714752,34.595712
109,10,148,37,151.032192,37.589664
110,1,213,147,210.478976,148.982496
110,2,129,148,123.8703744,151.474752
110,3,209,120,204.793856,120.753312
110,4,133,118,127.20105088,122.551968
110,5,204,87,200.175744,90.1969344
110,6,136,89,130.4408192,91.9705632
110,7,191,65,186.691072,68.885088
110,8,147,66,142.583936,71.104608
110,9,186,45,180.248704,48.905184
110,10,148,46,145.465344,51.159648
111,1,231,128,222.204416,133.68048
111,2,139,133,135.2678272,136.579104
111,3,224,100,216.691072,104.9241408
111,4,143,104,139.670912,107.193888
111,5,215,70,211.699584,75.247776
111,6,144,76,141.964672,77.193888
111,7,199,49,198.29504,53.05776
111,8,155,53,154.136576,55.424448
111,9,189,29,192.135552,32.79456
111,10,157,34,157.106944,34.965024
112,1,230,146,225.3184,143.395296
112,2,139,140,137.4987648,139.58112
112,3,225,112,221.975552,113.922336
112,4,146,110,143.424,110.342688
112,5,222,84,218.973568,84.173184
112,6,150,81,148.569216,80.856768
112,7,210,59,206.48512,61.159296
112,8,165,60,162.24448,59.936928
112,9,204,38,201.65696,40.362048
112,10,171,38,166.218624,39.963072
113,1,233,143,224.763776,142.950432
113,2,136,148,134.4303104,144.3792
113,3,227,113,219.698432,113.483136
113,4,140,117,138.5671552,114.472608
113,5,218,81,215.021824,83.236608
113,6,142,84,142.229504,83.862624
113,7,202,57,200.81088,60.220032
113,8,154,61,154.978432,62.275584
113,9,193,36,195.205376,39.763584
113,10,156,40,157.711488,41.255328
114,1,220,143,216.648704,142.442304
114,2,130,142,131.1798528,141.598752
114,3,215,113,212.969728,113.552928
114,4,136,112,135.8716544,112.792416
114,5,211,86,210.2976,86.358816
114,6,140,85,140.2331008,84.17664
114,7,198,64,197.234048,64.07184
114,8,153,64,152.898048,64.8552
114,9,194,48,192.323072,45.451776
114,10,157,47,156.728832,46.398912
115,1,211,127,214.9472,129.7992
115,2,128,120,127.73426432,127.611936
115,3,209,97,211.570432,100.8706944
115,4,134,92,133.8943872,98.348928
115,5,207,66,208.8096,69.75648
115,6,141,60,139.1875584,67.153728
115,7,196,43,197.464192,46.038336
115,8,153,41,152.570496,46.078656
115,9,193,23,192.074496,25.228608
115,10,158,22,156.421632,25.462464
116,1,226,131,219.035904,136.036224
116,2,144,134,133.523008,135.963072
116,3,220,100,214.390144,107.106624
116,4,147,102,138.0564992,107.10384
116,5,214,71,210.555904,78.152352
116,6,149,74,141.600384,77.610816
116,7,201,51,197.630592,55.624128
116,8,161,54,154.372992,56.65392
116,9,195,32,192.240384,36.21024
116,10,162,33,157.43808,37.119264
117,1,229,139,220.594304,136.589376
117,2,140,138,132.7420544,136.426752
117,3,225,107,216.059648,107.659872
117,4,148,104,138.1616128,107.4
117,5,217,73,211.435904,78.290976
117,6,144,73,141.47968,78.220032
117,7,204,52,198.331136,55.670016
117,8,159,52,153.892736,56.678208
117,9,197,30,192.629504,35.954784
117,10,162,32,157.553152,36.885312
118,1,222,123,216.724864,130.166016
118,2,133,121,129.3832448,130.29744
118,3,216,93,212.843648,101.0698848
118,4,138,91,134.6230912,101.003952
118,5,211,65,208.53504,72.049536
118,6,141,65,138.8310272,71.485248
118,7,198,41,196.617856,49.296096
118,8,154,41,152.012416,50.562816
118,9,191,23,191.01824,29.933088
118,10,155,24,155.421824,31.234464
119,1,230,125,225.899904,127.025184
119,2,140,126,136.505152,128.26752
119,3,224,98,221.56352,97.6095456
119,4,144,98,141.04448,98.6961984
119,5,220,68,216.320256,68.291712
119,6,146,69,145.075328,68.115456
119,7,204,43,202.923264,46.18896
119,8,157,46,157.56096,48.001152
119,9,196,22,196.743168,26.593248
119,10,160,24,161.036672,28.234944
120,1,215,137,216.555392,139.084032
120,2,136,134,131.6318592,135.864288
120,3,211,108,213.417344,110.334432
120,4,140,107,137.6417664,107.493792
120,5,209,80,211.79584,82.737984
120,6,143,80,143.017088,78.619776
120,7,195,59,199.686528,60.048096
120,8,156,60,156.140288,59.649216
120,9,190,43,195.682944,41.570016
120,10,159,44,160.417024,41.443296
121,1,213,134,214.621824,136.948704
121,2,122,132,127.87036416,136.180032
121,3,209,105,209.982208,107.83776
121,4,129,104,133.2898176,106.645344
121,5,207,76,206.786432,78.303072
121,6,133,76,137.3728,77.324736
121,7,193,52,193.90272,55.569792
121,8,147,53,150.147456,56.301216
121,9,187,34,189.402624,36.191328
121,10,150,35,153.78688,36.905856
122,1,231,120,226.79872,123.184128
122,2,144,119,140.4601728,123.84192
122,3,225,89,221.730944,94.6348608
122,4,150,87,145.131904,94.7629536
122,5,222,62,217.52768,67.063584
122,6,150,61,148.486272,66.39456
122,7,208,41,204.188672,45.561408
122,8,165,41,161.230336,46.84176
122,9,201,23,198.89472,28.071936
122,10,165,24,163.979648,29.389824
123,1,230,151,223.02976,154.071648
123,2,140,151,136.2584704,151.226208
123,3,226,122,219.588224,124.875936
123,4,142,123,141.441408,122.666112
123,5,219,89,216.903552,95.946894432
123,6,145,92,147.033088,92.7180768
123,7,204,67,203.752832,73.29648
123,8,158,69,160.096384,73.405152
123,9,197,46,199.149312,54.028512
123,10,161,47,163.73504,53.93664
124,1,226,112,222.944,128.082816
124,2,145,115,138.432384,124.08576
124,3,222,88,219.890432,99.950544
124,4,150,88,144.839936,96.5930256
124,5,216,59,218.25984,72.049344
124,6,151,62,150.479104,67.240512
124,7,204,38,206.364544,48.770496
124,8,164,40,163.238784,48.48768
124,9,199,19,201.651456,29.992128
124,10,166,21,168.246912,30.348096
125,1,236,124,228.243456,126.12192
125,2,144,128,137.8308608,126.358656
125,3,228,94,223.848832,95.9963192928
125,4,147,97,143.22368,96.063983904
125,5,221,64,218.494336,66.421248
125,6,150,66,147.30752,65.840352
125,7,205,41,205.286016,43.849056
125,8,159,44,160.042112,45.107136
125,9,197,19,198.61568,23.475744
125,10,159,23,163.91424,24.745248
126,1,205,139,213.300736,137.799072
126,2,114,132,121.4613632,135.110592
126,3,204,108,209.460864,107.20032
126,4,120,101,128.084179456,103.8817632
126,5,200,70,207.262592,75.980448
126,6,128,69,133.8421504,73.531776
126,7,192,50,194.495616,51.248928
126,8,144,47,148.113408,51.210048
126,9,188,28,190.934784,30.31776
126,10,150,26,153.369984,29.73312
127,1,221,145,219.877632,144.85536
127,2,137,145,133.2502784,141.379392
127,3,221,116,216.481408,115.213344
127,4,142,115,138.544768,112.55232
127,5,217,85,213.590912,85.37136
127,6,144,83,144.11072,82.15536
127,7,203,60,200.823168,62.376672
127,8,158,61,156.786816,62.002368
127,9,197,38,196.47808,42.203328
127,10,161,38,160.536448,41.957664
128,1,209,124,212.105728,127.121856
128,2,128,119,127.15197056,126.1752
128,3,212,92,208.436736,98.4300096
128,4,132,90,132.2507648,97.4171616
128,5,207,60,204.896896,69.51168
128,6,135,58,136.7940608,67.95024
128,7,193,35,192.992256,46.944864
128,8,149,36,149.739648,47.495328
128,9,187,17,188.112768,27.418176
128,10,150,17,152.968448,27.821376
129,1,226,132,221.285376,137.416128
129,2,132,131,130.1961472,133.669248
129,3,222,105,218.072704,107.164992
129,4,136,103,136.3203456,103.531008
129,5,217,74,216.042112,78.01056
129,6,142,70,142.303872,73.173888
129,7,205,50,203.221888,53.137728
129,8,154,50,156.622848,51.674496
129,9,200,26,199.140992,32.55888
129,10,159,27,162.08576,31.954176
130,1,230,121,221.460352,126.577152
130,2,144,126,136.0653312,128.00832
130,3,223,95,217.280256,97.6601088
130,4,148,97,140.4710144,99.052416
130,5,215,62,211.88352,69.459552
130,6,147,67,143.818624,70.124832
130,7,200,43,198.876672,48.509568
130,8,157,45,155.76832,50.265216
130,9,192,22,192.510976,29.827776
130,10,157,26,158.47552,31.656096
131,1,226,121,220.14784,122.555328
131,2,137,120,134.3222272,122.192064
131,3,221,92,216.276736,93.9582336
131,4,142,91,139.027776,93.2745696
131,5,215,61,211.737344,65.057568
131,6,144,63,143.202816,64.211616
131,7,202,39,199.773952,43.516896
131,8,157,39,156.16064,44.492832
131,9,196,19,193.625344,24.700704
131,10,159,20,159.381248,25.905216
132,1,219,123,220.342912,127.404672
132,2,138,119,135.3500032,123.962784
132,3,217,96,216.879616,98.959632
132,4,145,92,140.877568,95.750424
132,5,216,67,214.62528,69.82608
132,6,149,62,146.548864,66.276
132,7,203,44,203.12512,47.552352
132,8,163,43,159.565056,47.221152
132,9,199,24,198.844672,28.804992
132,10,166,23,163.838208,28.497696
133,1,215,118,216.847616,132.212256
133,2,131,116,126.6059008,130.204608
133,3,210,89,213.210496,101.6883552
133,4,136,89,131.639936,100.0844256
133,5,206,61,208.716288,70.51536
133,6,140,60,136.032192,69.446208
133,7,193,39,196.064256,46.521696
133,8,152,39,149.764608,46.595712
133,9,188,20,190.675968,25.430112
133,10,156,21,153.991552,25.890144
134,1,228,150,223.27168,150.059424
134,2,141,143,138.0350208,143.182848
134,3,226,120,221.05344,120.55776
134,4,150,114,144.378496,114.729408
134,5,222,86,219.119744,90.625296
134,6,155,84,150.199936,85.07712
134,7,212,64,207.994112,67.184832
134,8,168,62,164.46912,65.264544
134,9,206,42,204.134784,46.48896
134,10,172,41,169.465088,45.31824
135,1,226,150,221.138304,143.367072
135,2,133,148,131.323008,141.517824
135,3,221,120,217.227904,113.000928
135,4,138,119,136.505856,112.10784
135,5,215,85,213.40352,82.42416
135,6,145,85,140.84672,81.051936
135,7,204,62,200.476544,58.579296
135,8,158,62,154.984448,58.855008
135,9,199,38,194.810112,37.548
135,10,160,39,158.676992,38.21328
136,1,232,113,224.143232,122.427936
136,2,141,112,136.3191552,122.402016
136,3,226,81,219.323264,92.579232
136,4,145,82,140.6173696,92.6062656
136,5,218,53,214.530176,63.115392
136,6,145,52,143.26464,63.38064
136,7,203,30,201.22944,40.53456
136,8,159,31,155.819904,41.333952
136,9,195,10,194.629632,19.92192
136,10,160,13,159.15392,21.354816
137,1,228,141,223.964416,137.821152
137,2,136,138,133.8067456,136.08336
137,3,224,110,220.091008,107.91792
137,4,143,107,139.44704,106.288896
137,5,219,80,215.783936,77.792544
137,6,145,78,143.878272,76.42368
137,7,206,54,203.1456,54.250656
137,8,158,55,157.544192,54.22752
137,9,199,29,197.746304,33.588768
137,10,161,31,161.777024,33.574752
138,1,220,121,214.72064,134.340768
138,2,132,116,124.853312,128.815584
138,3,215,91,212.139136,103.17264
138,4,140,88,131.4390144,98.7596544
138,5,212,62,209.453312,73.198848
138,6,144,58,137.3241088,69.104544
138,7,201,40,197.859456,48.883296
138,8,157,39,151.440896,47.166336
138,9,195,21,193.719296,28.411296
138,10,160,21,156.662016,27.493248
139,1,211,131,213.406464,131.800896
139,2,119,122,123.3981952,124.55952
139,3,209,100,211.635584,100.4107008
139,4,129,91,129.909568,95.11722432
139,5,209,67,209.968128,69.903648
139,6,134,60,135.9743104,64.892256
139,7,197,40,198.545792,44.818176
139,8,151,37,151.269888,42.372384
139,9,193,17,194.895104,23.688
139,10,157,15,157.280768,22.233984
140,1,236,124,223.888768,129.907776
140,2,150,131,138.0787328,128.321664
140,3,231,92,219.318912,100.738704
140,4,153,97,143.574656,99.5097888
140,5,223,64,215.107456,71.932032
140,6,151,69,147.24928,70.904256
140,7,206,41,203.220992,49.673952
140,8,163,46,159.209984,50.30496
140,9,197,21,197.68512,30.605568
140,10,164,26,163.684224,31.211136
141,1,214,128,214.174976,127.441632
141,2,122,125,125.3743232,123.662976
141,3,210,98,211.36384,97.2803424
141,4,126,95,130.909248,94.1499744
141,5,207,66,208.451328,67.260288
141,6,132,64,136.0389504,64.328928
141,7,195,41,196.665856,42.908736
141,8,146,40,149.942528,41.546592
141,9,190,19,191.432192,22.264224
141,10,150,18,154.608384,21.769152
142,1,226,120,222.663552,124.766784
142,2,134,126,133.794944,126.986784
142,3,220,89,217.792256,95.62167072
142,4,137,94,137.625728,97.14816
142,5,213,60,212.627712,65.906784
142,6,141,64,140.7053568,67.754976
142,7,197,41,199.344768,43.15968
142,8,153,46,153.058944,45.20544
142,9,192,20,193.19936,22.971072
142,10,152,24,156.095104,24.937248
143,1,209,131,210.838144,139.388832
143,2,118,136,122.2329984,137.491392
143,3,203,103,206.976768,109.643904
143,4,124,105,127.81484544,107.629056
143,5,199,73,204.139264,80.930688
143,6,126,75,133.005376,78.972672
143,7,185,51,191.606912,57.664032
143,8,140,55,147.291264,58.190208
143,9,179,30,187.646976,38.337312
143,10,143,34,151.588224,38.283744
144,1,216,124,216.66176,127.513248
144,2,132,115,131.6756224,123.349536
144,3,212,97,213.157504,98.3331648
144,4,138,90,137.68768,95.08386624
144,5,214,66,212.015872,71.179488
144,6,147,60,142.297216,67.417152
144,7,203,44,200.281856,47.92512
144,8,160,42,156.674176,46.9416
144,9,201,26,196.73408,29.491776
144,10,165,24,161.680768,28.657248
145,1,225,153,221.828608,145.515168
145,2,145,150,138.0944384,142.924992
145,3,222,127,218.025088,116.950464
145,4,150,124,143.025408,114.957504
145,5,220,97,216.282752,89.1971136
145,6,154,95,147.317504,86.7124992
145,7,208,77,204.48448,66.772416
145,8,167,76,161.702912,66.803424
145,9,203,58,200.236032,48.224064
145,10,171,58,165.806976,48.205056
146,1,217,143,216.716672,142.544736
146,2,132,149,130.15424,142.536192
146,3,210,116,212.45888,113.014464
146,4,135,120,134.7298176,113.17008
146,5,205,87,209.187584,83.727264
146,6,138,90,138.5204352,82.888608
146,7,190,63,196.040704,60.939744
146,8,146,67,152.117888,62.210112
146,9,184,42,190.704768,41.370624
146,10,148,46,155.069696,42.387552
147,1,224,137,221.140224,135.150528
147,2,136,137,132.892608,135.763392
147,3,218,110,215.953024,105.3601728
147,4,141,109,137.5945088,106.12368
147,5,219,84,212.184576,76.596096
147,6,145,77,140.91456,77.083296
147,7,202,54,198.975104,53.607168
147,8,158,56,154.111872,55.177056
147,9,197,33,193.313664,34.596
147,10,160,35,158.085888,35.707104
148,1,221,142,216.431616,139.8216
148,2,126,136,127.825184,137.412096
148,3,215,111,212.335872,109.497792
148,4,134,106,133.3748736,107.65632
148,5,220,85,210.497408,81.1272
148,6,139,78,138.4145024,78.877344
148,7,205,55,197.573248,57.624768
148,8,158,54,152.934784,57.569664
148,9,201,35,193.507712,38.600064
148,10,165,34,157.5296,38.31552
149,1,208,128,207.453952,136.826112
149,2,117,134,117.5085568,133.200768
149,3,203,102,204.396288,106.349088
149,4,120,105,123.5047552,103.21272
149,5,196,67,201.702272,76.442496
149,6,121,74,128.85459584,73.796832
149,7,180,45,189.242112,53.562144
149,8,134,48,143.65952,52.794336
149,9,173,23,184.756224,33.382752
149,10,136,26,148.538496,32.79936
150,1,231,133,222.469248,137.52096
150,2,149,138,138.9857152,137.292
150,3,223,105,217.7024,108.741888
150,4,152,111,143.033856,108.866016
150,5,217,76,214.263808,80.74176
150,6,153,80,146.498176,80.927328
150,7,203,56,202.07168,59.168544
150,8,161,60,159.521024,60.789024
150,9,196,37,196.772224,41.253216
150,10,163,42,163.199616,42.10944
151,1,225,128,222.080896,127.382016
151,2,135,124,135.7997184,125.128128
151,3,221,97,218.507904,98.0881344
151,4,141,95,141.251456,95.83797888
151,5,218,68,215.179392,69.584256
151,6,147,65,145.067648,67.769856
151,7,205,44,203.074816,46.742496
151,8,161,43,158.263936,46.532928
151,9,201,22,198.279808,27.514272
151,10,165,21,162.800128,27.977664
152,1,222,126,218.867328,132.152544
152,2,140,124,134.7542784,130.570368
152,3,218,96,214.785408,103.3614816
152,4,146,95,140.1645952,101.9900448
152,5,214,69,211.842944,74.734848
152,6,151,67,143.935488,73.360512
152,7,203,47,199.475712,52.464864
152,8,164,48,156.66368,52.777248
152,9,197,29,194.759296,33.548256
152,10,169,30,160.710272,33.717696
153,1,224,132,220.656128,134.068416
153,2,135,128,133.9314688,132.571968
153,3,221,106,216.59904,104.4783744
153,4,140,105,139.1433856,103.2594336
153,5,217,74,213.004544,75.255072
153,6,145,72,143.223296,74.213568
153,7,205,50,200.379904,52.39344
153,8,161,50,156.110976,53.043936
153,9,197,29,195.39008,33.222528
